Région;Pays-1;Années;Population;Granularité
Europe;Republic of Moldova;2016;1725,772;Urban
Europe;Republic of Moldova;2017;4059,684;Total
Europe;Republic of Moldova;2017;1948,649;Male
Europe;Republic of Moldova;2017;2111,038;Female
Europe;Republic of Moldova;2017;2327,145;Rural
Europe;Republic of Moldova;2017;1724,067;Urban
Europe;Republic of Moldova;2018;4051,944;Total
Europe;Republic of Moldova;2018;1943,495;Male
Europe;Republic of Moldova;2018;2108,455;Female
Europe;Republic of Moldova;2018;2318,419;Rural
Europe;Republic of Moldova;2018;1722,646;Urban
;;2000;736,71;Total
;;2000;359,525;Male
;;2000;377,189;Female
;;2000;65,061;Rural
;;2000;671,649;Urban
;;2001;748,658;Total
;;2001;365,817;Male
;;2001;382,836;Female
;;2001;55,79;Rural
;;2001;692,868;Urban
;;2002;760,258;Total
;;2002;372,157;Male
;;2002;388,093;Female
;;2002;47,682;Rural
;;2002;712,576;Urban
;;2003;771,384;Total
;;2003;378,274;Male
;;2003;393,103;Female
;;2003;40,635;Rural
;;2003;730,749;Urban
;;2004;781,864;Total
;;2004;383,786;Male
;;2004;398,075;Female
;;2004;34,527;Rural
;;2004;747,337;Urban
;;2005;791,598;Total
;;2005;388,455;Male
;;2005;403,143;Female
;;2005;29,275;Rural
;;2005;762,323;Urban
;;2006;800,54;Total
;;2006;392,157;Male
;;2006;408,376;Female
;;2006;24,758;Rural
;;2006;775,785;Urban
;;2007;808,73;Total
;;2007;395,024;Male
;;2007;413,704;Female
;;2007;20,894;Rural
;;2007;787,841;Urban
;;2008;816,318;Total
;;2008;397,366;Male
;;2008;418,959;Female
;;2008;17,599;Rural
;;2008;798,736;Urban
;;2009;823,522;Total
;;2009;399,625;Male
;;2009;423,904;Female
;;2009;14,812;Rural
;;2009;808,725;Urban
;;2010;830,519;Total
;;2010;402,132;Male
;;2010;428,375;Female
;;2010;12,452;Rural
;;2010;818,067;Urban
;;2011;837,335;Total
;;2011;405,011;Male
;;2011;432,325;Female
;;2011;10,526;Rural
;;2011;826,778;Urban
;;2012;843,984;Total
;;2012;408,161;Male
;;2012;435,823;Female
;;2012;8,95;Rural
;;2012;834,957;Urban
;;2013;850,514;Total
;;2013;411,5;Male
;;2013;439,006;Female
;;2013;7,655;Rural
;;2013;842,745;Urban
;;2014;856,961;Total
;;2014;414,848;Male
;;2014;442,112;Female
;;2014;6,587;Rural
;;2014;850,28;Urban
;;2015;863,363;Total
;;2015;418,093;Male
;;2015;445,266;Female
;;2015;5,704;Rural
;;2015;857,659;Urban
;;2016;869,743;Total
;;2016;421,209;Male
;;2016;448,533;Female
;;2016;4,971;Rural
;;2016;864,954;Urban
;;2017;876,134;Total
;;2017;424,264;Male
;;2017;451,867;Female
;;2017;4,36;Rural
;;2017;872,202;Urban
;;2018;882,526;Total
;;2018;427,278;Male
;;2018;455,253;Female
;;2018;3,848;Rural
;;2018;879,399;Urban
Europe;Romania;2000;22137,419;Total
Europe;Romania;2000;10829,751;Male
Europe;Romania;2000;11307,672;Female
Europe;Romania;2000;10399,242;Rural
Europe;Romania;2000;11728,886;Urban
Europe;Romania;2001;21989,35;Total
Europe;Romania;2001;10748,765;Male
Europe;Romania;2001;11240,589;Female
Europe;Romania;2001;10365,175;Rural
Europe;Romania;2001;11618,96;Urban
Europe;Romania;2002;21853,273;Total
Europe;Romania;2002;10674,532;Male
Europe;Romania;2002;11178,746;Female
Europe;Romania;2002;10319,721;Rural
Europe;Romania;2002;11534,955;Urban
Europe;Romania;2003;21720,407;Total
Europe;Romania;2003;10602,302;Male
Europe;Romania;2003;11118,101;Female
Europe;Romania;2003;10231,821;Rural
Europe;Romania;2003;11497,098;Urban
Europe;Romania;2004;21577,885;Total
Europe;Romania;2004;10525,161;Male
Europe;Romania;2004;11052,729;Female
Europe;Romania;2004;10138,587;Rural
Europe;Romania;2004;11452,577;Urban
Europe;Romania;2005;21417,291;Total
Europe;Romania;2005;10438,576;Male
Europe;Romania;2005;10978,711;Female
Europe;Romania;2005;10035,316;Rural
Europe;Romania;2005;11395,702;Urban
Europe;Romania;2006;21234,305;Total
Europe;Romania;2006;10340,058;Male
Europe;Romania;2006;10894,254;Female
Europe;Romania;2006;9919,852;Rural
Europe;Romania;2006;11324,07;Urban
Europe;Romania;2007;21034,189;Total
Europe;Romania;2007;10232,553;Male
Europe;Romania;2007;10801,643;Female
Europe;Romania;2007;9795,242;Rural
Europe;Romania;2007;11240,869;Urban
Europe;Romania;2008;20829,517;Total
Europe;Romania;2008;10123,586;Male
Europe;Romania;2008;10705,935;Female
Europe;Romania;2008;9667,799;Rural
Europe;Romania;2008;11153,285;Urban
Europe;Romania;2009;20637,991;Total
Europe;Romania;2009;10023,672;Male
Europe;Romania;2009;10614,323;Female
Europe;Romania;2009;9546,514;Rural
Europe;Romania;2009;11071,441;Urban
Europe;Romania;2010;20471,864;Total
Europe;Romania;2010;9940,018;Male
Europe;Romania;2010;10531,842;Female
Europe;Romania;2010;9437,516;Rural
Europe;Romania;2010;11002,831;Urban
Europe;Romania;2011;20336,718;Total
Europe;Romania;2011;9876,021;Male
Europe;Romania;2011;10460,697;Female
Europe;Romania;2011;9342,912;Rural
Europe;Romania;2011;10950,055;Urban
Europe;Romania;2012;20227,469;Total
Europe;Romania;2012;9828,473;Male
Europe;Romania;2012;10398,994;Female
Europe;Romania;2012;9283,979;Rural
Europe;Romania;2012;10887,276;Urban
Europe;Romania;2013;20132,776;Total
Europe;Romania;2013;9789,96;Male
Europe;Romania;2013;10342,82;Female
Europe;Romania;2013;9243,988;Rural
Europe;Romania;2013;10824,213;Urban
Europe;Romania;2014;20035,93;Total
Europe;Romania;2014;9749,629;Male
Europe;Romania;2014;10286,299;Female
Europe;Romania;2014;9207,431;Rural
Europe;Romania;2014;10765,305;Urban
Europe;Romania;2015;19925,175;Total
Europe;Romania;2015;9699,862;Male
Europe;Romania;2015;10225,32;Female
Europe;Romania;2015;9165,608;Rural
Europe;Romania;2015;10711,013;Urban
Europe;Romania;2016;19796,285;Total
Europe;Romania;2016;9637,88;Male
Europe;Romania;2016;10158,4;Female
Europe;Romania;2016;9117,772;Rural
Europe;Romania;2016;10660,311;Urban
Europe;Romania;2017;19653,969;Total
Europe;Romania;2017;9566,616;Male
Europe;Romania;2017;10087,35;Female
Europe;Romania;2017;9065,003;Rural
Europe;Romania;2017;10614,303;Urban
Europe;Romania;2018;19506,114;Total
Europe;Romania;2018;9490,943;Male
Europe;Romania;2018;10015,167;Female
Europe;Romania;2018;9007,536;Rural
Europe;Romania;2018;10573,098;Urban
Europe;Russian Federation;2000;146404,903;Total
Europe;Russian Federation;2000;68503,311;Male
Europe;Russian Federation;2000;77901,579;Female
Europe;Russian Federation;2000;39014,773;Rural
Europe;Russian Federation;2000;107381,741;Urban
Europe;Russian Federation;2001;145830,721;Total
Europe;Russian Federation;2001;68166,442;Male
Europe;Russian Federation;2001;77664,284;Female
Europe;Russian Federation;2001;38866,125;Rural
Europe;Russian Federation;2001;106948,739;Urban
Europe;Russian Federation;2002;145215,7;Total
Europe;Russian Federation;2002;67801,796;Male
Europe;Russian Federation;2002;77413,911;Female
Europe;Russian Federation;2002;38707,217;Rural
Europe;Russian Federation;2002;106487,665;Urban
Europe;Russian Federation;2003;144610,882;Total
Europe;Russian Federation;2003;67438,293;Male
Europe;Russian Federation;2003;77172,583;Female
Europe;Russian Federation;2003;38498,936;Rural
Europe;Russian Federation;2003;106085,759;Urban
Europe;Russian Federation;2004;144080,643;Total
Europe;Russian Federation;2004;67112,49;Male
Europe;Russian Federation;2004;76968,159;Female
Europe;Russian Federation;2004;38290,132;Rural
Europe;Russian Federation;2004;105754,475;Urban
Europe;Russian Federation;2005;143672,116;Total
Europe;Russian Federation;2005;66851,262;Male
Europe;Russian Federation;2005;76820,863;Female
Europe;Russian Federation;2005;38112,227;Rural
Europe;Russian Federation;2005;105505,958;Urban
Europe;Russian Federation;2006;143403,256;Total
Europe;Russian Federation;2006;66665,192;Male
Europe;Russian Federation;2006;76738,066;Female
Europe;Russian Federation;2006;37969,435;Rural
Europe;Russian Federation;2006;105353,498;Urban
Europe;Russian Federation;2007;143266,212;Total
Europe;Russian Federation;2007;66550,275;Male
Europe;Russian Federation;2007;76715,932;Female
Europe;Russian Federation;2007;37859,367;Rural
Europe;Russian Federation;2007;105290,775;Urban
Europe;Russian Federation;2008;143248,764;Total
Europe;Russian Federation;2008;66499,911;Male
Europe;Russian Federation;2008;76748,853;Female
Europe;Russian Federation;2008;37777,378;Rural
Europe;Russian Federation;2008;105305,809;Urban
Europe;Russian Federation;2009;143326,913;Total
Europe;Russian Federation;2009;66500,823;Male
Europe;Russian Federation;2009;76826,081;Female
Europe;Russian Federation;2009;37715,868;Rural
Europe;Russian Federation;2009;105376,897;Urban
Europe;Russian Federation;2010;143479,274;Total
Europe;Russian Federation;2010;66541,496;Male
Europe;Russian Federation;2010;76937,777;Female
Europe;Russian Federation;2010;37667,89;Rural
Europe;Russian Federation;2010;105485,979;Urban
Europe;Russian Federation;2011;143703,025;Total
Europe;Russian Federation;2011;66620,587;Male
Europe;Russian Federation;2011;77082,44;Female
Europe;Russian Federation;2011;37632,802;Rural
Europe;Russian Federation;2011;105631,186;Urban
Europe;Russian Federation;2012;143993,892;Total
Europe;Russian Federation;2012;66736,723;Male
Europe;Russian Federation;2012;77257,165;Female
Europe;Russian Federation;2012;37589,599;Rural
Europe;Russian Federation;2012;105830,998;Urban
Europe;Russian Federation;2013;144325,449;Total
Europe;Russian Federation;2013;66877,279;Male
Europe;Russian Federation;2013;77448,177;Female
Europe;Russian Federation;2013;37531,491;Rural
Europe;Russian Federation;2013;106065,739;Urban
Europe;Russian Federation;2014;144664,841;Total
Europe;Russian Federation;2014;67026,495;Male
Europe;Russian Federation;2014;77638,342;Female
Europe;Russian Federation;2014;37449,924;Rural
Europe;Russian Federation;2014;106311,454;Urban
Europe;Russian Federation;2015;144985,057;Total
Europe;Russian Federation;2015;67171,355;Male
Europe;Russian Federation;2015;77813,704;Female
Europe;Russian Federation;2015;37338,513;Rural
Europe;Russian Federation;2015;106549,491;Urban
Europe;Russian Federation;2016;145275,383;Total
Europe;Russian Federation;2016;67306,592;Male
Europe;Russian Federation;2016;77968,782;Female
Europe;Russian Federation;2016;37194,234;Rural
Europe;Russian Federation;2016;106770,279;Urban
Europe;Russian Federation;2017;145530,082;Total
Europe;Russian Federation;2017;67429,046;Male
Europe;Russian Federation;2017;78101,045;Female
Europe;Russian Federation;2017;37017,128;Rural
Europe;Russian Federation;2017;106972,626;Urban
Europe;Russian Federation;2018;145734,038;Total
Europe;Russian Federation;2018;67530,583;Male
Europe;Russian Federation;2018;78203,451;Female
Europe;Russian Federation;2018;36807,854;Rural
Europe;Russian Federation;2018;107156,855;Urban
Africa;Rwanda;2000;7933,681;Total
Africa;Rwanda;2000;3875,949;Male
Africa;Rwanda;2000;4057,739;Female
Africa;Rwanda;2000;6827,783;Rural
Africa;Rwanda;2000;1197,92;Urban
Africa;Rwanda;2001;8231,156;Total
Africa;Rwanda;2001;4023,726;Male
Africa;Rwanda;2001;4207,424;Female
Africa;Rwanda;2001;7010,937;Rural
Africa;Rwanda;2001;1318,469;Urban
Africa;Rwanda;2002;8427,06;Total
Africa;Rwanda;2002;4120,954;Male
Africa;Rwanda;2002;4306,107;Female
Africa;Rwanda;2002;7104,058;Rural
Africa;Rwanda;2002;1432,147;Urban
Africa;Rwanda;2003;8557,161;Total
Africa;Rwanda;2003;4185,398;Male
Africa;Rwanda;2003;4371,762;Female
Africa;Rwanda;2003;7213,04;Rural
Africa;Rwanda;2003;1467,306;Urban
Africa;Rwanda;2004;8680,524;Total
Africa;Rwanda;2004;4246,496;Male
Africa;Rwanda;2004;4434,02;Female
Africa;Rwanda;2004;7327,409;Rural
Africa;Rwanda;2004;1491,029;Urban
Africa;Rwanda;2005;8840,215;Total
Africa;Rwanda;2005;4325,703;Male
Africa;Rwanda;2005;4514,517;Female
Africa;Rwanda;2005;7471,017;Rural
Africa;Rwanda;2005;1520,718;Urban
Africa;Rwanda;2006;9043,337;Total
Africa;Rwanda;2006;4426,493;Male
Africa;Rwanda;2006;4616,849;Female
Africa;Rwanda;2006;7649,129;Rural
Africa;Rwanda;2006;1557,451;Urban
Africa;Rwanda;2007;9273,757;Total
Africa;Rwanda;2007;4540,786;Male
Africa;Rwanda;2007;4732,973;Female
Africa;Rwanda;2007;7848,805;Rural
Africa;Rwanda;2007;1598,597;Urban
Africa;Rwanda;2008;9524,534;Total
Africa;Rwanda;2008;4665,187;Male
Africa;Rwanda;2008;4859,345;Female
Africa;Rwanda;2008;8065,028;Rural
Africa;Rwanda;2008;1643,141;Urban
Africa;Rwanda;2009;9782,77;Total
Africa;Rwanda;2009;4793,381;Male
Africa;Rwanda;2009;4989,389;Female
Africa;Rwanda;2009;8288,298;Rural
Africa;Rwanda;2009;1689,148;Urban
Africa;Rwanda;2010;10039,338;Total
Africa;Rwanda;2010;4920,879;Male
Africa;Rwanda;2010;5118,459;Female
Africa;Rwanda;2010;8511,644;Rural
Africa;Rwanda;2010;1735,198;Urban
Africa;Rwanda;2011;10293,331;Total
Africa;Rwanda;2011;5047,258;Male
Africa;Rwanda;2011;5246,075;Female
Africa;Rwanda;2011;8734,828;Rural
Africa;Rwanda;2011;1781,243;Urban
Africa;Rwanda;2012;10549,673;Total
Africa;Rwanda;2012;5174,925;Male
Africa;Rwanda;2012;5374,743;Female
Africa;Rwanda;2012;8960,938;Rural
Africa;Rwanda;2012;1827,915;Urban
Africa;Rwanda;2013;10811,538;Total
Africa;Rwanda;2013;5305,369;Male
Africa;Rwanda;2013;5506,169;Female
Africa;Rwanda;2013;9189,947;Rural
Africa;Rwanda;2013;1875,204;Urban
Africa;Rwanda;2014;11083,63;Total
Africa;Rwanda;2014;5440,792;Male
Africa;Rwanda;2014;5642,837;Female
Africa;Rwanda;2014;9420,354;Rural
Africa;Rwanda;2014;1925,003;Urban
Africa;Rwanda;2015;11369,071;Total
Africa;Rwanda;2015;5582,648;Male
Africa;Rwanda;2015;5786,418;Female
Africa;Rwanda;2015;9652,086;Rural
Africa;Rwanda;2015;1977,467;Urban
Africa;Rwanda;2016;11668,827;Total
Africa;Rwanda;2016;5731,38;Male
Africa;Rwanda;2016;5937,449;Female
Africa;Rwanda;2016;9884,801;Rural
Africa;Rwanda;2016;2032,707;Urban
Africa;Rwanda;2017;11980,961;Total
Africa;Rwanda;2017;5886,063;Male
Africa;Rwanda;2017;6094,897;Female
Africa;Rwanda;2017;10117,663;Rural
Africa;Rwanda;2017;2090,744;Urban
Africa;Rwanda;2018;12301,97;Total
Africa;Rwanda;2018;6045,057;Male
Africa;Rwanda;2018;6256,912;Female
Africa;Rwanda;2018;10349,599;Rural
Africa;Rwanda;2018;2151,557;Urban
;;2011;9,343;Total
;;2012;9,439;Total
;;2013;9,537;Total
;;2014;9,623;Total
;;2015;9,693;Total
;;2016;9,748;Total
;;2017;9,784;Total
;;2018;9,816;Total
;;2000;6,049;Total
;;2000;3,05;Rural
;;2000;2,064;Urban
;;2001;5,939;Total
;;2001;2,97;Rural
;;2001;2,002;Urban
;;2002;5,801;Total
;;2002;2,867;Rural
;;2002;1,925;Urban
;;2003;5,644;Total
;;2003;2,748;Rural
;;2003;1,838;Urban
;;2004;5,49;Total
;;2004;2,645;Rural
;;2004;1,763;Urban
;;2005;5,364;Total
;;2005;2,569;Rural
;;2005;1,706;Urban
;;2006;5,263;Total
;;2006;2,529;Rural
;;2006;1,672;Urban
;;2007;5,186;Total
;;2007;2,511;Rural
;;2007;1,654;Urban
;;2008;5,143;Total
;;2008;2,515;Rural
;;2008;1,651;Urban
;;2009;5,142;Total
;;2009;2,524;Rural
;;2009;1,652;Urban
;;2010;5,183;Total
;;2010;2,527;Rural
;;2010;1,65;Urban
;;2011;5,28;Total
;;2011;2,513;Rural
;;2011;1,639;Urban
;;2012;5,414;Total
;;2012;2,493;Rural
;;2012;1,624;Urban
;;2013;5,584;Total
;;2013;2,47;Rural
;;2013;1,611;Urban
;;2014;5,739;Total
;;2014;2,453;Rural
;;2014;1,601;Urban
;;2015;5,865;Total
;;2015;2,439;Rural
;;2015;1,595;Urban
;;2016;5,956;Total
;;2016;2,437;Rural
;;2016;1,598;Urban
;;2017;6,008;Total
;;2017;2,442;Rural
;;2017;1,607;Urban
;;2018;6,035;Total
;;2018;2,452;Rural
;;2018;1,622;Urban
Americas;Saint Kitts and Nevis;2000;44,074;Total
Americas;Saint Kitts and Nevis;2000;30,501;Rural
Americas;Saint Kitts and Nevis;2000;14,873;Urban
Americas;Saint Kitts and Nevis;2001;44,599;Total
Americas;Saint Kitts and Nevis;2001;30,998;Rural
Americas;Saint Kitts and Nevis;2001;14,992;Urban
Americas;Saint Kitts and Nevis;2002;45,165;Total
Americas;Saint Kitts and Nevis;2002;31,504;Rural
Americas;Saint Kitts and Nevis;2002;15,137;Urban
Americas;Saint Kitts and Nevis;2003;45,746;Total
Americas;Saint Kitts and Nevis;2003;32,02;Rural
Americas;Saint Kitts and Nevis;2003;15,286;Urban
Americas;Saint Kitts and Nevis;2004;46,324;Total
Americas;Saint Kitts and Nevis;2004;32,539;Rural
Americas;Saint Kitts and Nevis;2004;15,432;Urban
Americas;Saint Kitts and Nevis;2005;46,857;Total
Americas;Saint Kitts and Nevis;2005;33,042;Rural
Americas;Saint Kitts and Nevis;2005;15,569;Urban
Americas;Saint Kitts and Nevis;2006;47,339;Total
Americas;Saint Kitts and Nevis;2006;33,519;Rural
Americas;Saint Kitts and Nevis;2006;15,691;Urban
Americas;Saint Kitts and Nevis;2007;47,778;Total
Americas;Saint Kitts and Nevis;2007;33,98;Rural
Americas;Saint Kitts and Nevis;2007;15,803;Urban
Americas;Saint Kitts and Nevis;2008;48,185;Total
Americas;Saint Kitts and Nevis;2008;34,426;Rural
Americas;Saint Kitts and Nevis;2008;15,906;Urban
Americas;Saint Kitts and Nevis;2009;48,599;Total
Americas;Saint Kitts and Nevis;2009;34,876;Rural
Americas;Saint Kitts and Nevis;2009;16,01;Urban
Americas;Saint Kitts and Nevis;2010;49,016;Total
Americas;Saint Kitts and Nevis;2010;35,331;Rural
Americas;Saint Kitts and Nevis;2010;16,114;Urban
Americas;Saint Kitts and Nevis;2011;49,447;Total
Americas;Saint Kitts and Nevis;2011;35,789;Rural
Americas;Saint Kitts and Nevis;2011;16,217;Urban
Americas;Saint Kitts and Nevis;2012;49,887;Total
Americas;Saint Kitts and Nevis;2012;36,255;Rural
Americas;Saint Kitts and Nevis;2012;16,336;Urban
Americas;Saint Kitts and Nevis;2013;50,331;Total
Americas;Saint Kitts and Nevis;2013;36,706;Rural
Americas;Saint Kitts and Nevis;2013;16,463;Urban
Americas;Saint Kitts and Nevis;2014;50,774;Total
Americas;Saint Kitts and Nevis;2014;37,142;Rural
Americas;Saint Kitts and Nevis;2014;16,597;Urban
Americas;Saint Kitts and Nevis;2015;51,203;Total
Americas;Saint Kitts and Nevis;2015;37,552;Rural
Americas;Saint Kitts and Nevis;2015;16,736;Urban
Americas;Saint Kitts and Nevis;2016;51,625;Total
Americas;Saint Kitts and Nevis;2016;37,942;Rural
Americas;Saint Kitts and Nevis;2016;16,879;Urban
Americas;Saint Kitts and Nevis;2017;52,045;Total
Americas;Saint Kitts and Nevis;2017;38,314;Rural
Americas;Saint Kitts and Nevis;2017;17,031;Urban
Americas;Saint Kitts and Nevis;2018;52,441;Total
Americas;Saint Kitts and Nevis;2018;38,662;Rural
Americas;Saint Kitts and Nevis;2018;17,188;Urban
Americas;Saint Lucia;2000;156,729;Total
Americas;Saint Lucia;2000;76,88;Male
Americas;Saint Lucia;2000;79,857;Female
Americas;Saint Lucia;2000;113,358;Rural
Americas;Saint Lucia;2000;43,591;Urban
Americas;Saint Lucia;2001;158,179;Total
Americas;Saint Lucia;2001;77,578;Male
Americas;Saint Lucia;2001;80,606;Female
Americas;Saint Lucia;2001;114,93;Rural
Americas;Saint Lucia;2001;43,534;Urban
Americas;Saint Lucia;2002;159,392;Total
Americas;Saint Lucia;2002;78,157;Male
Americas;Saint Lucia;2002;81,235;Female
Americas;Saint Lucia;2002;117,699;Rural
Americas;Saint Lucia;2002;42,064;Urban
Americas;Saint Lucia;2003;160,53;Total
Americas;Saint Lucia;2003;78,7;Male
Americas;Saint Lucia;2003;81,83;Female
Americas;Saint Lucia;2003;120,382;Rural
Americas;Saint Lucia;2003;40,591;Urban
Americas;Saint Lucia;2004;161,816;Total
Americas;Saint Lucia;2004;79,34;Male
Americas;Saint Lucia;2004;82,481;Female
Americas;Saint Lucia;2004;123,095;Rural
Americas;Saint Lucia;2004;39,156;Urban
Americas;Saint Lucia;2005;163,417;Total
Americas;Saint Lucia;2005;80,137;Male
Americas;Saint Lucia;2005;83,271;Female
Americas;Saint Lucia;2005;125,92;Rural
Americas;Saint Lucia;2005;37,794;Urban
Americas;Saint Lucia;2006;165,381;Total
